numero,pregunta,documento_esperado,pagina_esperada,sin_respuesta,rank,documento,titulo_documento,pagina_inicio,pagina_fin,chunk_id,chunk_global_id,vector_posicion,similitud,documento_correcto,chunk_relevante,texto
13,¿Quién propone al CSU la terna de candidatos al cargo de Secretario General?,reglamento_general_ley_organica_ues.pdf,7.0,False,4,reglamento_electoral_ues.pdf,Reglamento Electoral de la Universidad de El Salvador,17,17,54,490,489,0.6254379749298096,False,False," Reglamento Disciplinario. Sección Cuarta Nombramiento del Fiscal General y del Auditor Externo Presentación de ternas Art. 42. Para el nombramiento del Fiscal General y del Auditor Externo, el CSU deberá presentarle a la AGU una terna para cada cargo a más tardar el trece de septiembre del año en que corresponde realizar la elección. El CSU acordará la selección de cada una de las ternas, de las candidaturas propuestas que presente el organismo o mediante el mecanismo que oportunamente éste determine. En el caso del Auditor Externo, se deberá observar, además, lo establecido en la Ley de Adquisiciones y Contrataciones de la Administración Pública, en lo aplicable. Vencido el plazo establecido en el inciso primero de este artículo sin que el CSU presente las ternas correspondientes, se apl"
13,¿Quién propone al CSU la terna de candidatos al cargo de Secretario General?,reglamento_general_ley_organica_ues.pdf,7.0,False,5,reglamento_electoral_ues.pdf,Reglamento Electoral de la Universidad de El Salvador,15,16,49,485,484,0.6116964817047119,False,False,"r, de acuerdo a lo establecido en el artículo 19 literal “e” de la Ley Orgánica; y c) El Fiscal General y Auditor Externo, de las ternas propuestas por el CSU, de conformidad al artículo 19 literal “f” de la Ley Orgánica. Sección Segunda Elección de Rector, Vicerrectores y Defensor de los Derechos Universitarios Precandidaturas y Requisitos Art. 35. Pueden participar, como precandidatos para los cargos de Rector, Vicerrector Académico o Vicerrector Administrativo, y Defensor de los Derechos Universitarios, las personas que reúnan los requisitos legales establecidos en los artículos 25 y 62 inciso

tercero, de la Ley Orgánica, y artículo 20 inciso tercero, del Reglamento General, según corresponda. Las personas interesadas en inscribirse como precandidatas lo harán ante los respectivos Cons"
13,¿Quién propone al CSU la terna de candidatos al cargo de Secretario General?,reglamento_general_ley_organica_ues.pdf,7.0,False,6,reglamento_electoral_ues.pdf,Reglamento Electoral de la Universidad de El Salvador,16,17,52,488,487,0.6087744832038879,False,False,"cera Elección de Decanos y Vice-Decanos Propuestas de candidaturas Art. 39. Para los cargos de Decano y Vice-Decano de las Facultades, cada sector presentará a la AGU una candidatura dentro del plazo establecido en cumplimiento del artículo 31 inciso primero de la Ley Orgánica. La propuesta de candidaturas deberá presentarse ante la AGU a más tardar el veintiocho de septiembre del año en que corresponda realizar la elección.

En cumplimiento del artículo 19, literal “e”, de la Ley Orgánica, el personal Académico debe elegir sus candidatos mediante acuerdo tomado por sus integrantes en Asamblea del Personal Académico. Para los sectores estudiantil y profesional no docente, el procedimiento de elección de candidatos será determinado por los respectivos comités electorales de cada Facultad. P"
13,¿Quién propone al CSU la terna de candidatos al cargo de Secretario General?,reglamento_general_ley_organica_ues.pdf,7.0,False,7,reglamento_electoral_ues.pdf,Reglamento Electoral de la Universidad de El Salvador,15,15,47,483,482,0.6064494848251343,False,False,"estas de las precandidaturas para los cargos de Rector, Vicerrectores y Defensor de los Derechos Universitarios para que participen en el proceso de elección de candidatos ante la AGU; d) Presentar a la AGU, la propuesta de candidatos del correspondiente sector, que resulten electos, a más tardar treinta días calendario antes de la fecha fijada para el inicio del período de funciones; e) Recibir las actas del resultado de las votaciones de las precandidaturas, que le envíen los Comités Electorales de Facultad del Sector correspondiente, verificando que las mismas estén firmadas por el Presidente, Secretario y al menos un vocal, y por los observadores asistentes oficialmente invitados; f) Elaborar acta del escrutinio final, que será firmada por quienes integren la Directiva del Consejo Pree"
13,¿Quién propone al CSU la terna de candidatos al cargo de Secretario General?,reglamento_general_ley_organica_ues.pdf,7.0,False,8,reglamento_sistema_escalafon_personal_ues.pdf,Reglamento General del Sistema de Escalafón del Personal de la Universidad de El Salvador,8,8,36,665,664,0.5993014574050903,False,False,"tarán al Personal Académico, dos al sector estudiantil y uno al sector profesional no docente. Habrá igual número de suplentes, quienes sustituirán a los propietarios en caso de ausencia. Los integrantes del Comité en la primera reunión de trabajo que realicen, designarán de su seno al Coordinador y Secretario, lo cual se hará constar en acta. La calidad de miembro del Comité es incompatible con el de miembro de la Junta Directiva de la Facultad, Decano, Vice Decano, Secretario de la Facultad, Director y Secretario de Escuela o Jefe de Departamento. En caso que algún sector no haya elegido a sus representantes ante el Comité o no asistan a las reuniones, éste podrá funcionar, tomar decisiones y hacer propuestas con un mínimo de tres de sus miembros. Requisitos Art. 18. - Para ser elegido m"
13,¿Quién propone al CSU la terna de candidatos al cargo de Secretario General?,reglamento_general_ley_organica_ues.pdf,7.0,False,9,documento_fuente.pdf,Reglamento de la Gestión Académico-Administrativa de la Universidad de El Salvador,3,3,9,9,8,0.5968314409255981,False,False, y sus respectivos suplentes. El Secretario de Asuntos Académicos será el enlace operativo del proceso de ingreso universitario en lo relacionado a sus atribuciones. ATRIBUCIONES Y DEBERES DEL COMITÉ DE INGRESO UNIVERSITARIO. Artículo 9. Son Atribuciones y deberes del Comité de Ingreso Universitario las siguientes: a) Proponer al Consejo Superior Universitario el plan anual operativo sustentado en las políticas de selección para el ingreso universitario; b) Coordinar la promoción y selección de aspirantes a ingresar a la Universidad de El Salvador; c) Designar el equipo de docentes que elaborará el temario y seleccionará el material de apoyo didáctico del curso en línea; d) Diseñar la prueba de aptitudes auxiliándose de un equipo multidisciplinar de profesionales en el área de la educación
13,¿Quién propone al CSU la terna de candidatos al cargo de Secretario General?,reglamento_general_ley_organica_ues.pdf,7.0,False,10,reglamento_general_ley_organica_ues.pdf,Reglamento General de la Ley Orgánica de la Universidad de El Salvador,7,7,29,546,545,0.5943599939346313,True,False,"ciones y deberes del Secretario General Art. 26. - Son atribuciones y deberes del Secretario General los siguientes: a) Ser el Secretario del CSU, debiendo redactar las actas de las sesiones de este organismo y dar seguimiento al cumplimiento de los acuerdos que emita; b) Certificar con su firma las resoluciones y acuerdos del CSU; c) Firmar con el Rector, los títulos que otorgue la UES; d) Firmar los Diplomas cuyos estudios tengan aprobación del CSU; e) Proponer al Rector, el nombramiento y demás acciones relacionadas al personal a su cargo; f) Redactar la memoria anual de la Institución; g) Velar por la publicidad oficial de los acuerdos y resoluciones del CSU, así como de los planes y programas de estudio de la UES; h) Autenticar las firmas de los funcionarios de la UES; i) Elaborar su "
14,¿Cuál es la jornada ordinaria del personal nombrado o contratado a tiempo completo?,reglamento_general_ley_organica_ues.pdf,20.0,False,1,reglamento_sistema_escalafon_personal_ues.pdf,Reglamento General del Sistema de Escalafón del Personal de la Universidad de El Salvador,3,3,13,642,641,0.631647527217865,False,False,"l que labora en la Universidad haciendo un total de cuarenta horas semanales. La jornada diaria puede ser establecida y modificada dependiendo de las necesidades del servicio que se presta, siempre que se observe la jornada semanal máxima; 7) Tiempo Integral: Es una modalidad de contratación en la cual el personal está al servicio exclusivo de la Universidad y no puede percibir otros ingresos dentro o fuera de la misma, excepto por premios científicos, literarios, derechos de autor y dietas legalmente aprobadas en cualquier organismo; 8) Tiempo Parcial: Es aquel en el cual el personal académico y administrativo no docente presta servicios a la Universidad por un tiempo menor a lo establecido para el personal a tiempo completo; 9) Año Sabático: Es el derecho de que goza el personal que desa"
14,¿Cuál es la jornada ordinaria del personal nombrado o contratado a tiempo completo?,reglamento_general_ley_organica_ues.pdf,20.0,False,2,reglamento_general_ley_organica_ues.pdf,Reglamento General de la Ley Orgánica de la Universidad de El Salvador,20,21,89,606,605,0.5251114368438721,True,False,"anera temporal, cuando ello no perjudique la buena marcha de la Institución. Establecimiento de horarios en función de las necesidades del servicio y sus modificaciones Art. 85. - Los horarios de trabajo para el personal docente, administrativo y de servicio, deberán ajustarse al desarrollo de las funciones de la Universidad; debiendo garantizarse en todo caso el cumplimiento de la jornada semanal a que se refiere el artículo anterior. Cada Facultad regulará dichos horarios de acuerdo a las necesidades de la atención del servicio que presta y maximización de sus recursos.

366 La Junta Directiva de cada Facultad, a propuesta del Decano, previa consulta con la Asamblea del Personal Académico, podrá establecer o modificar el horario de una determinada Unidad o servicio, de manera temporal ha"
14,¿Cuál es la jornada ordinaria del personal nombrado o contratado a tiempo completo?,reglamento_general_ley_organica_ues.pdf,20.0,False,3,reglamento_sistema_escalafon_personal_ues.pdf,Reglamento General del Sistema de Escalafón del Personal de la Universidad de El Salvador,5,5,20,649,648,0.5203456878662109,False,False,"s extraordinariamente, o a la remuneración adicional a que se refiere el artículo 94 del Reglamento General de la Ley Orgánica; i) Recibir el pago de los viáticos derivados del desempeño de su cargo, para realizar las labores encomendadas fuera de la sede en la que esté destacado; j) A permiso con goce de sueldo por dos horas diarias dentro de la jornada laboral para realizar cualquier nivel de estudios dentro o fuera de la Universidad, cuando no hubiere interferencias entre ambas actividades y siempre que estuviere nombrado o contratado a tiempo integral o tiempo completo; k) Que se le proporcione por parte de la institución los recursos necesarios para el buen desempeño de su labor; l) Asociarse libremente en las organizaciones sindicales o profesionales legalmente constituidas, para su "
14,¿Cuál es la jornada ordinaria del personal nombrado o contratado a tiempo completo?,reglamento_general_ley_organica_ues.pdf,20.0,False,4,reglamento_general_ley_organica_ues.pdf,Reglamento General de la Ley Orgánica de la Universidad de El Salvador,22,22,98,615,614,0.5145964026451111,True,False,"cionarios administrativos a tiempo completo podrán recibir remuneración adicional en la Universidad, por el desarrollo de actividades académicas o su participación en proyectos de interés institucional, siempre que los servicios prestados estén fuera de su horario ordinario y se trate de actividades adicionales a las funciones para las que han sido nombrados o contratados sin menoscabo de las mismas, previo acuerdo de J.D. para el personal de las Facultades, y de Rectoría para el personal bajo su cargo, ratificado ambos por el CSU. En tales casos, la remuneración adicional será establecida en la respectiva Unidad donde se preste el servicio, y corresponderá al justo precio de las labores desarrolladas. Los Jefes Inmediatos y el Auditor Interno controlarán de manera especial, el cumplimient"
